"RGN09CD","Year","Sex","Age_Group","Deprivation_Quintile","Ethnic_Group","population_estimates"
"E12000008",2021,"Females","0-24","3","White",211287.01630556
"E12000008",2021,"Females","0-24","4","White",252365.803265405
"E12000008",2021,"Females","0-24","5","White",359573.526137246
"E12000008",2021,"Females","25-49","1","Asian",12302.96430791
"E12000008",2021,"Females","25-49","2","Asian",33236.9761639156
"E12000008",2021,"Females","25-49","3","Asian",31988.8142999309
"E12000008",2021,"Females","25-49","4","Asian",28570.7069524499
"E12000008",2021,"Females","25-49","5","Asian",34685.6977546399
"E12000008",2021,"Females","25-49","1","Black",5263.50666925857
"E12000008",2021,"Females","25-49","2","Black",9492.9126491714
"E12000008",2021,"Females","25-49","3","Black",7955.07955712994
"E12000008",2021,"Females","25-49","4","Black",6506.42045792059
"E12000008",2021,"Females","25-49","5","Black",5958.63724043963
"E12000008",2021,"Females","25-49","1","Mixed",3307.69189334183
"E12000008",2021,"Females","25-49","2","Mixed",5894.06103747137
"E12000008",2021,"Females","25-49","3","Mixed",6765.20376185093
"E12000008",2021,"Females","25-49","4","Mixed",6763.15835889931
"E12000008",2021,"Females","25-49","5","Mixed",8346.42941456677
"E12000008",2021,"Females","25-49","1","Other",1600.70371002166
"E12000008",2021,"Females","25-49","2","Other",3217.28975697994
"E12000008",2021,"Females","25-49","3","Other",3044.3007789999
"E12000008",2021,"Females","25-49","4","Other",3230.83260190927
"E12000008",2021,"Females","25-49","5","Other",4283.71200835066
"E12000008",2021,"Females","25-49","1","White",108794.541321204
"E12000008",2021,"Females","25-49","2","White",186327.774921926
"E12000008",2021,"Females","25-49","3","White",249979.229301317
"E12000008",2021,"Females","25-49","4","White",290498.456879758
"E12000008",2021,"Females","25-49","5","White",394077.625200607
"E12000008",2021,"Females","50-64","1","Asian",3260.09908413854
"E12000008",2021,"Females","50-64","2","Asian",9285.52992432996
"E12000008",2021,"Females","50-64","3","Asian",8706.44370974508
"E12000008",2021,"Females","50-64","4","Asian",8942.60076659624
"E12000008",2021,"Females","50-64","5","Asian",12370.7250595634
"E12000008",2021,"Females","50-64","1","Black",2331.98989187144
"E12000008",2021,"Females","50-64","2","Black",4517.77778182634
"E12000008",2021,"Females","50-64","3","Black",4121.62291417719
"E12000008",2021,"Females","50-64","4","Black",3357.89988371317
"E12000008",2021,"Females","50-64","5","Black",3450.17296765222
"E12000008",2021,"Females","50-64","1","Mixed",995.939579127464
"E12000008",2021,"Females","50-64","2","Mixed",1682.06144355165
"E12000008",2021,"Females","50-64","3","Mixed",1843.65881659859
"E12000008",2021,"Females","50-64","4","Mixed",2225.0053050461
"E12000008",2021,"Females","50-64","5","Mixed",2959.88925246473
"E12000008",2021,"Females","50-64","1","Other",337.291803856217
"E12000008",2021,"Females","50-64","2","Other",795.005056007874
"E12000008",2021,"Females","50-64","3","Other",878.89194351263
"E12000008",2021,"Females","50-64","4","Other",996.243744808994
"E12000008",2021,"Females","50-64","5","Other",1530.98685373516
"E12000008",2021,"Females","50-64","1","White",61287.8881108533
"E12000008",2021,"Females","50-64","2","White",112643.572478013
"E12000008",2021,"Females","50-64","3","White",169168.620297638
"E12000008",2021,"Females","50-64","4","White",216150.766605504
"E12000008",2021,"Females","50-64","5","White",305516.58872566
"E12000008",2021,"Females","65-74","1","Asian",1230.52310649072
"E12000008",2021,"Females","65-74","2","Asian",3367.64396994905
"E12000008",2021,"Females","65-74","3","Asian",3195.88827409504
"E12000008",2021,"Females","65-74","4","Asian",3244.69602925404
"E12000008",2021,"Females","65-74","5","Asian",4392.33224485379
"E12000008",2021,"Females","65-74","1","Black",404.826509377618
"E12000008",2021,"Females","65-74","2","Black",935.727920067205
"E12000008",2021,"Females","65-74","3","Black",836.413070983561
"E12000008",2021,"Females","65-74","4","Black",621.990212496679
"E12000008",2021,"Females","65-74","5","Black",672.897537142847
"E12000008",2021,"Females","65-74","1","Mixed",202.286883853053
"E12000008",2021,"Females","65-74","2","Mixed",425.613803927511
"E12000008",2021,"Females","65-74","3","Mixed",498.896521505901
"E12000008",2021,"Females","65-74","4","Mixed",591.652768549009
"E12000008",2021,"Females","65-74","5","Mixed",780.759147807299
"E12000008",2021,"Females","65-74","1","Other",111.96168980041
"E12000008",2021,"Females","65-74","2","Other",267.872287644681
"E12000008",2021,"Females","65-74","3","Other",315.056268406097
"E12000008",2021,"Females","65-74","4","Other",322.725410726804
"E12000008",2021,"Females","65-74","5","Other",508.564303347398
"E12000008",2021,"Females","65-74","1","White",28812.0580269249
"E12000008",2021,"Females","65-74","2","White",58990.8364747204
"E12000008",2021,"Females","65-74","3","White",93761.4929292906
"E12000008",2021,"Females","65-74","4","White",122926.47893613
"E12000008",2021,"Females","65-74","5","White",173563.59667264
"E12000008",2021,"Females","75-84","1","Asian",480.365273265042
"E12000008",2021,"Females","75-84","2","Asian",1399.91532632946
"E12000008",2021,"Females","75-84","3","Asian",1355.00030674573
"E12000008",2021,"Females","75-84","4","Asian",1386.50505896326
"E12000008",2021,"Females","75-84","5","Asian",1932.89824040694
"E12000008",2021,"Females","75-84","1","Black",196.72635724751
"E12000008",2021,"Females","75-84","2","Black",484.213575209644
"E12000008",2021,"Females","75-84","3","Black",441.448852550766
"E12000008",2021,"Females","75-84","4","Black",330.858859199332
"E12000008",2021,"Females","75-84","5","Black",368.616288353008
"E12000008",2021,"Females","75-84","1","Mixed",103.260072893446
"E12000008",2021,"Females","75-84","2","Mixed",231.352488039258
"E12000008",2021,"Females","75-84","3","Mixed",276.592980118522
"E12000008",2021,"Females","75-84","4","Mixed",330.595710874274
"E12000008",2021,"Females","75-84","5","Mixed",449.276560123114
"E12000008",2021,"Females","75-84","1","Other",51.1471632877366
"E12000008",2021,"Females","75-84","2","Other",130.308774522482
"E12000008",2021,"Females","75-84","3","Other",156.316998365471
"E12000008",2021,"Females","75-84","4","Other",161.380434485935
"E12000008",2021,"Females","75-84","5","Other",261.896658536876
"E12000008",2021,"Females","75-84","1","White",18282.7192958571
"E12000008",2021,"Females","75-84","2","White",39860.691766849
"E12000008",2021,"Females","75-84","3","White",64618.5188554157
"E12000008",2021,"Females","75-84","4","White",85384.2097608222
"E12000008",2021,"Females","75-84","5","White",124152.974341531
"E12000008",2021,"Females","85+","1","Asian",162.03077265433
"E12000008",2021,"Females","85+","2","Asian",487.477023582115
"E12000008",2021,"Females","85+","3","Asian",477.458854292251
"E12000008",2021,"Females","85+","4","Asian",466.442237103882
"E12000008",2021,"Females","85+","5","Asian",657.881820757396
"E12000008",2021,"Females","85+","1","Black",73.0674359187957
"E12000008",2021,"Females","85+","2","Black",185.662742512726
"E12000008",2021,"Females","85+","3","Black",171.282253498912
"E12000008",2021,"Females","85+","4","Black",122.56164937762
"E12000008",2021,"Females","85+","5","Black",138.149346430965
"E12000008",2021,"Females","85+","1","Mixed",45.0079004732719
"E12000008",2021,"Females","85+","2","Mixed",104.101499407181
"E12000008",2021,"Females","85+","3","Mixed",125.94129061929
"E12000008",2021,"Females","85+","4","Mixed",143.71564678133
"E12000008",2021,"Females","85+","5","Mixed",197.598245383081
"E12000008",2021,"Females","85+","1","Other",19.9784104117543
"E12000008",2021,"Females","85+","2","Other",52.5459831598267
"E12000008",2021,"Females","85+","3","Other",63.7846599178677
"E12000008",2021,"Females","85+","4","Other",62.869610638565
"E12000008",2021,"Females","85+","5","Other",103.224391558628
"E12000008",2021,"Females","85+","1","White",8838.88082509805
"E12000008",2021,"Females","85+","2","White",19894.2605587
"E12000008",2021,"Females","85+","3","White",32635.0396683739
"E12000008",2021,"Females","85+","4","White",41170.3502883609
"E12000008",2021,"Females","85+","5","White",60565.6818849824
"E12000008",2021,"Males","0-24","1","Asian",12128.8309328999
"E12000008",2021,"Males","0-24","2","Asian",31685.7211563901
"E12000008",2021,"Males","0-24","3","Asian",27182.9608281243
"E12000008",2021,"Males","0-24","4","Asian",23178.8311547148
"E12000008",2021,"Males","0-24","5","Asian",26768.1897615777
"E12000008",2021,"Males","0-24","1","Black",6348.20642979725
"E12000008",2021,"Males","0-24","2","Black",10881.5137518927
"E12000008",2021,"Males","0-24","3","Black",8120.2945073649
"E12000008",2021,"Males","0-24","4","Black",6757.26116509934
"E12000008",2021,"Males","0-24","5","Black",5807.93785640528
"E12000008",2021,"Males","0-24","1","Mixed",8102.5003480444
"E12000008",2021,"Males","0-24","2","Mixed",13767.6247640508
"E12000008",2021,"Males","0-24","3","Mixed",14607.7087856982
"E12000008",2021,"Males","0-24","4","Mixed",16462.3617849553
"E12000008",2021,"Males","0-24","5","Mixed",21733.852970589
"E12000008",2021,"Males","0-24","1","Other",1551.01718185759
"E12000008",2021,"Males","0-24","2","Other",2711.36271143914
"E12000008",2021,"Males","0-24","3","Other",2325.39966684254
"E12000008",2021,"Males","0-24","4","Other",2459.67528626723
"E12000008",2021,"Males","0-24","5","Other",2961.46384304087
"E12000008",2021,"Males","0-24","1","White",110814.717066765
"E12000008",2021,"Males","0-24","2","White",168930.143004329
"E12000008",2021,"Males","0-24","3","White",224285.385235436
"E12000008",2021,"Males","0-24","4","White",269785.034289296
"E12000008",2021,"Males","0-24","5","White",384251.02551708
"E12000008",2021,"Males","25-49","1","Asian",13796.1734612487
"E12000008",2021,"Males","25-49","2","Asian",36859.4918110994
"E12000008",2021,"Males","25-49","3","Asian",33561.3570833286
"E12000008",2021,"Males","25-49","4","Asian",28088.7729284248
"E12000008",2021,"Males","25-49","5","Asian",31235.4752051837
"E12000008",2021,"Males","25-49","1","Black",5344.50141830758
"E12000008",2021,"Males","25-49","2","Black",9490.58883189679
"E12000008",2021,"Males","25-49","3","Black",7860.36923328906
"E12000008",2021,"Males","25-49","4","Black",6307.37284741128
"E12000008",2021,"Males","25-49","5","Black",5986.2118729892
"E12000008",2021,"Males","25-49","1","Mixed",3153.76035282807
"E12000008",2021,"Males","25-49","2","Mixed",6025.18078129367
"E12000008",2021,"Males","25-49","3","Mixed",6634.80813888599
"E12000008",2021,"Males","25-49","4","Mixed",6381.4470390293
"E12000008",2021,"Males","25-49","5","Mixed",7760.83388548786
"E12000008",2021,"Males","25-49","1","Other",2287.24927220968
"E12000008",2021,"Males","25-49","2","Other",4005.47277474589
"E12000008",2021,"Males","25-49","3","Other",3695.92159088864
"E12000008",2021,"Males","25-49","4","Other",3588.66239018377
"E12000008",2021,"Males","25-49","5","Other",4231.75118280135
"E12000008",2021,"Males","25-49","1","White",104155.388267119
"E12000008",2021,"Males","25-49","2","White",186650.220750862
"E12000008",2021,"Males","25-49","3","White",249039.187555206
"E12000008",2021,"Males","25-49","4","White",286851.169208043
"E12000008",2021,"Males","25-49","5","White",383495.870117195
"E12000008",2021,"Males","50-64","1","Asian",3143.94215419672
"E12000008",2021,"Males","50-64","2","Asian",8908.57130391933
"E12000008",2021,"Males","50-64","3","Asian",8169.41870948979
"E12000008",2021,"Males","50-64","4","Asian",8069.26847824281
"E12000008",2021,"Males","50-64","5","Asian",10550.0040016709
"E12000008",2021,"Males","50-64","1","Black",2243.46370327125
"E12000008",2021,"Males","50-64","2","Black",4494.08497883417
"E12000008",2021,"Males","50-64","3","Black",3665.2619473725
"E12000008",2021,"Males","50-64","4","Black",3344.94974965315
"E12000008",2021,"Males","50-64","5","Black",3390.5995994736
"E12000008",2021,"Males","50-64","1","Mixed",957.128299900005
"E12000008",2021,"Males","50-64","2","Mixed",1587.3107527003
"E12000008",2021,"Males","50-64","3","Mixed",1830.53317114944
"E12000008",2021,"Males","50-64","4","Mixed",1994.8989391706
"E12000008",2021,"Males","50-64","5","Mixed",2639.41029071556
"E12000008",2021,"Males","50-64","1","Other",480.77326407157
"E12000008",2021,"Males","50-64","2","Other",1076.96704507255
"E12000008",2021,"Males","50-64","3","Other",1058.96435903624
"E12000008",2021,"Males","50-64","4","Other",1334.20313558668
"E12000008",2021,"Males","50-64","5","Other",1847.94478366548
"E12000008",2021,"Males","50-64","1","White",60461.929586199
"E12000008",2021,"Males","50-64","2","White",110839.934148212
"E12000008",2021,"Males","50-64","3","White",165206.220844191
"E12000008",2021,"Males","50-64","4","White",210684.28982291
"E12000008",2021,"Males","50-64","5","White",297666.124931268
"E12000008",2021,"Males","65-74","1","Asian",1053.09198008749
"E12000008",2021,"Males","65-74","2","Asian",2772.51342254457
"E12000008",2021,"Males","65-74","3","Asian",2627.48452841212
"E12000008",2021,"Males","65-74","4","Asian",2635.5611177052
"E12000008",2021,"Males","65-74","5","Asian",3627.25717145534
"E12000008",2021,"Males","65-74","1","Black",396.036173581661
"E12000008",2021,"Males","65-74","2","Black",867.609655324701
"E12000008",2021,"Males","65-74","3","Black",695.005052159862
"E12000008",2021,"Males","65-74","4","Black",551.305179071777
"E12000008",2021,"Males","65-74","5","Black",447.180431258381
"E12000008",2021,"Males","65-74","1","Mixed",217.753298081096
"E12000008",2021,"Males","65-74","2","Mixed",380.838462295337
"E12000008",2021,"Males","65-74","3","Mixed",510.516084265302
"E12000008",2021,"Males","65-74","4","Mixed",480.883019455354
"E12000008",2021,"Males","65-74","5","Mixed",629.023450170767
"E12000008",2021,"Males","65-74","1","Other",147.896047327723
"E12000008",2021,"Males","65-74","2","Other",353.388249551325
"E12000008",2021,"Males","65-74","3","Other",390.351182470269
"E12000008",2021,"Males","65-74","4","Other",432.841918633312
"E12000008",2021,"Males","65-74","5","Other",709.505372757006
"E12000008",2021,"Males","65-74","1","White",27735.166205005
"E12000008",2021,"Males","65-74","2","White",54617.6093560113
"E12000008",2021,"Males","65-74","3","White",86473.038486747
"E12000008",2021,"Males","65-74","4","White",113573.79694542
"E12000008",2021,"Males","65-74","5","White",158577.919210195
"E12000008",2021,"Males","75-84","1","Asian",426.051184779844
"E12000008",2021,"Males","75-84","2","Asian",1212.00920643293
"E12000008",2021,"Males","75-84","3","Asian",1203.8421504579
"E12000008",2021,"Males","75-84","4","Asian",1237.1292317115
"E12000008",2021,"Males","75-84","5","Asian",1755.34283986985
"E12000008",2021,"Males","75-84","1","Black",168.915929897094
"E12000008",2021,"Males","75-84","2","Black",399.849832522526
"E12000008",2021,"Males","75-84","3","Black",335.704853440888
"E12000008",2021,"Males","75-84","4","Black",272.818822377574
"E12000008",2021,"Males","75-84","5","Black",228.142751548002
"E12000008",2021,"Males","75-84","1","Mixed",99.6820553467995
"E12000008",2021,"Males","75-84","2","Mixed",188.377849593958
"E12000008",2021,"Males","75-84","3","Mixed",264.664430296899
"E12000008",2021,"Males","75-84","4","Mixed",255.41017200155
"E12000008",2021,"Males","75-84","5","Mixed",344.434948381227
"E12000008",2021,"Males","75-84","1","Other",54.9886095473792
"E12000008",2021,"Males","75-84","2","Other",141.972773039845
"E12000008",2021,"Males","75-84","3","Other",164.363573998424
"E12000008",2021,"Males","75-84","4","Other",186.720494758262
"E12000008",2021,"Males","75-84","5","Other",315.544047241542
"E12000008",2021,"Males","75-84","1","White",15229.7551055453
"E12000008",2021,"Males","75-84","2","White",32406.4623197401
"E12000008",2021,"Males","75-84","3","White",53774.5484883604
"E12000008",2021,"Males","75-84","4","White",72358.0404978108
"E12000008",2021,"Males","75-84","5","White",104158.086831294
"E12000008",2021,"Males","85+","1","Asian",112.566355279094
"E12000008",2021,"Males","85+","2","Asian",345.844987964022
"E12000008",2021,"Males","85+","3","Asian",357.377310429927
"E12000008",2021,"Males","85+","4","Asian",373.141717765017
